,TIME_STAMP,SPEED_VG,SPEED_LW
102,2017-05-17 10:20:00,13.595000267028809,13.493499755859375
103,2017-05-17 10:40:00,13.640833854675293,13.485750198364258
104,2017-05-17 11:00:00,13.719327926635742,13.487814903259277
105,2017-05-17 11:20:00,13.723333358764648,13.443249702453613
106,2017-05-17 11:40:00,13.9375,13.418000221252441
107,2017-05-17 12:00:00,13.860833168029785,13.462333679199219
108,2017-05-17 12:20:00,13.552499771118164,13.511500358581543
109,2017-05-17 12:40:00,13.322500228881836,13.451749801635742
110,2017-05-17 13:00:00,13.421666145324707,13.350666999816895
111,2017-05-17 13:20:00,13.59333324432373,13.42116641998291
112,2017-05-17 13:40:00,13.808403015136719,13.43420124053955
113,2017-05-17 14:00:00,13.973333358764648,13.457083702087402
114,2017-05-17 14:20:00,13.894999504089355,13.495416641235352
115,2017-05-17 14:40:00,13.935832977294922,13.402083396911621
116,2017-05-17 15:00:00,13.914999961853027,13.586333274841309
117,2017-05-17 15:20:00,13.47249984741211,13.533499717712402
118,2017-05-17 15:40:00,13.349166870117188,13.474333763122559
119,2017-05-17 16:00:00,13.085833549499512,13.449250221252441
120,2017-05-17 16:20:00,13.15250015258789,13.461750030517578
121,2017-05-17 17:20:00,13.769166946411133,13.637499809265137
122,2017-05-17 17:40:00,13.90999984741211,13.60083293914795
123,2017-05-17 21:20:00,14.52750015258789,13.360833168029785
124,2017-05-17 21:40:00,15.134166717529297,13.64525032043457
125,2017-05-18 03:00:00,13.417499542236328,13.638333320617676
126,2017-05-18 05:40:00,13.452499389648438,13.548500061035156
127,2017-05-19 06:20:00,13.210000038146973,13.511333465576172
128,2017-05-29 04:00:00,13.645833969116211,13.442999839782715
129,2017-05-29 04:20:00,13.78499984741211,13.36833381652832
130,2017-05-29 04:40:00,13.770833015441895,13.415583610534668
131,2017-05-29 05:00:00,13.677499771118164,13.3725004196167
132,2017-05-29 05:20:00,13.55294132232666,13.364453315734863
133,2017-05-29 05:40:00,13.27833366394043,13.381250381469727
134,2017-05-29 06:00:00,13.266666412353516,13.420499801635742
135,2017-05-29 06:20:00,13.412500381469727,13.348833084106445
136,2017-05-29 06:40:00,13.548333168029785,13.367666244506836
137,2017-05-29 07:00:00,13.579999923706055,13.4263334274292
138,2017-05-29 07:20:00,13.454166412353516,13.47700023651123
139,2017-05-29 07:40:00,13.505000114440918,13.392499923706055
140,2017-05-29 08:00:00,13.490756034851074,13.331596374511719
141,2017-05-29 08:20:00,13.600000381469727,13.326083183288574
142,2017-05-29 08:40:00,13.43416690826416,13.352167129516602
143,2017-05-29 09:00:00,13.333333015441895,13.293999671936035
144,2017-05-29 09:20:00,13.501667022705078,13.357916831970215
145,2017-05-29 09:40:00,13.444999694824219,13.412166595458984
146,2017-05-29 10:00:00,13.385833740234375,13.285499572753906
147,2017-05-29 10:20:00,13.564167022705078,13.339500427246094
148,2017-05-29 10:40:00,13.830251693725586,13.307815551757812
149,2017-05-29 11:00:00,13.623333930969238,13.517582893371582
150,2017-05-29 11:20:00,13.445833206176758,13.392916679382324
151,2017-05-29 11:40:00,13.273333549499512,13.398750305175781
152,2017-05-29 12:00:00,13.450833320617676,13.310750007629395
153,2017-05-29 12:20:00,13.671667098999023,13.46541690826416
154,2017-05-29 12:40:00,13.795000076293945,13.460749626159668
155,2017-05-29 13:00:00,13.598333358764648,13.470832824707031
156,2017-05-29 13:20:00,13.493332862854004,13.401249885559082
157,2017-05-29 13:40:00,13.551260948181152,13.35932731628418
158,2017-05-29 14:00:00,13.630833625793457,13.354499816894531
159,2017-05-29 14:20:00,13.638333320617676,13.495333671569824
160,2017-05-29 14:40:00,13.673333168029785,13.381083488464355
161,2017-05-29 15:00:00,13.567500114440918,13.435832977294922
162,2017-05-29 15:20:00,13.491666793823242,13.45300006866455
163,2017-05-29 15:40:00,13.341667175292969,13.393416404724121
164,2017-05-29 16:00:00,13.423333168029785,13.404333114624023
165,2017-05-29 16:20:00,13.560503959655762,13.329327583312988
166,2017-05-29 16:40:00,13.545000076293945,13.337082862854004
167,2017-05-29 17:00:00,13.579167366027832,13.25533390045166
168,2017-05-29 17:20:00,13.529166221618652,13.593833923339844
169,2017-05-29 17:40:00,13.480833053588867,13.405083656311035
170,2017-05-29 18:00:00,13.579166412353516,13.314416885375977
171,2017-05-29 18:20:00,13.4399995803833,13.220417022705078
172,2017-05-29 18:40:00,13.416666030883789,13.149333000183105
173,2017-05-29 19:00:00,13.465546607971191,13.185042381286621
174,2017-05-29 19:20:00,13.491666793823242,13.204166412353516
175,2017-05-29 19:40:00,13.570833206176758,13.432499885559082
176,2017-05-29 20:00:00,13.50333309173584,13.300000190734863
177,2017-05-29 20:20:00,13.519166946411133,13.337166786193848
178,2017-05-29 20:40:00,13.69083309173584,13.273333549499512
179,2017-05-29 21:00:00,13.602499961853027,13.33650016784668
180,2017-05-29 21:20:00,13.580833435058594,13.410666465759277
181,2017-05-29 21:40:00,13.348739624023438,13.421512603759766
182,2017-05-29 22:00:00,13.414166450500488,13.30958366394043
183,2017-05-29 22:20:00,12.943333625793457,13.301833152770996
184,2017-05-29 22:40:00,12.824999809265137,13.232000350952148
185,2017-05-29 23:00:00,12.96166706085205,13.09666633605957
186,2017-06-28 04:20:00,15.547500610351562,14.85616683959961
187,2017-06-28 04:40:00,15.589166641235352,14.919249534606934
188,2017-06-28 05:00:00,15.462499618530273,14.907416343688965
189,2017-06-28 05:20:00,15.559663772583008,14.867226600646973
190,2017-06-28 05:40:00,15.692500114440918,14.967249870300293
191,2017-06-28 06:00:00,15.770000457763672,14.981082916259766
192,2017-06-28 06:20:00,15.845000267028809,14.909417152404785
193,2017-06-28 06:40:00,15.72249984741211,14.870916366577148
194,2017-06-28 07:00:00,15.773333549499512,14.815333366394043
195,2017-06-28 07:20:00,15.494999885559082,14.91016674041748
196,2017-06-28 07:40:00,15.578332901000977,14.83358383178711
197,2017-06-28 08:00:00,15.385832786560059,15.01449966430664
198,2017-06-28 08:20:00,15.024370193481445,14.840084075927734
199,2017-06-28 08:40:00,15.130000114440918,14.932666778564453
200,2017-06-28 09:00:00,15.225000381469727,14.9486665725708
201,2017-06-28 09:20:00,15.231666564941406,14.909832954406738
202,2017-06-28 09:40:00,15.212499618530273,14.935750007629395
203,2017-06-28 10:00:00,15.345832824707031,14.828499794006348
204,2017-06-28 10:20:00,15.787500381469727,14.872249603271484
205,2017-06-28 10:40:00,16.109167098999023,14.90766716003418
206,2017-06-28 11:00:00,16.006723403930664,15.014705657958984
207,2017-06-28 11:20:00,15.992500305175781,15.07699966430664
208,2017-06-28 11:40:00,15.697500228881836,15.001999855041504
209,2017-06-28 12:00:00,15.619999885559082,14.9149169921875
210,2017-06-28 12:20:00,15.770000457763672,14.960833549499512
211,2017-06-28 12:40:00,15.515833854675293,15.155500411987305
212,2017-06-28 13:00:00,14.928333282470703,14.964166641235352
213,2017-06-28 13:20:00,14.90666675567627,14.96816635131836
214,2017-06-28 13:40:00,14.901680946350098,15.009495735168457
215,2017-06-28 14:00:00,14.799166679382324,14.965499877929688
216,2017-06-28 14:20:00,14.793333053588867,14.966083526611328
217,2017-06-28 14:40:00,14.788333892822266,14.986000061035156
218,2017-06-28 15:00:00,14.78083324432373,14.973833084106445
219,2017-06-28 15:20:00,14.9375,15.011666297912598
220,2017-06-28 15:40:00,14.90999984741211,15.004416465759277
221,2017-06-28 16:00:00,14.923333168029785,14.986749649047852
222,2017-06-28 16:20:00,14.831666946411133,14.906749725341797
223,2017-06-28 16:40:00,14.942856788635254,14.93823528289795
224,2017-06-28 17:00:00,14.825833320617676,15.005583763122559
225,2017-06-28 17:20:00,14.823333740234375,14.888667106628418
226,2017-06-28 17:40:00,14.97583293914795,14.96833324432373
227,2017-06-28 18:00:00,14.875,14.96833324432373
228,2017-06-28 18:20:00,14.743332862854004,14.854083061218262
229,2017-06-28 18:40:00,14.620833396911621,14.819000244140625
230,2017-06-28 19:00:00,14.58666706085205,14.812833786010742
231,2017-06-28 19:20:00,14.844537734985352,14.883949279785156
232,2017-06-28 19:40:00,15.091666221618652,14.797833442687988
233,2017-06-28 20:00:00,15.297500610351562,14.848750114440918
234,2017-06-28 20:20:00,15.328332901000977,14.858750343322754
235,2017-06-28 20:40:00,15.1875,14.963250160217285
236,2017-06-28 21:00:00,15.0024995803833,14.849583625793457
237,2017-06-28 21:20:00,14.924166679382324,14.873499870300293
238,2017-06-28 21:40:00,15.058333396911621,14.934082984924316
239,2017-06-28 22:00:00,15.019328117370605,14.842857360839844
240,2017-06-28 22:20:00,15.098333358764648,14.869250297546387
241,2017-06-28 22:40:00,15.025833129882812,14.808917045593262
242,2017-06-28 23:00:00,15.009166717529297,14.869000434875488
243,2017-06-28 23:20:00,14.986666679382324,14.838083267211914
244,2017-06-28 23:40:00,14.99666690826416,15.025333404541016
245,2017-06-29 00:00:00,14.921551704406738,15.04741382598877
246,2017-06-29 00:20:00,14.908332824707031,14.943166732788086
247,2017-06-29 00:40:00,14.900833129882812,14.907666206359863
248,2017-06-29 01:00:00,15.09083366394043,15.05875015258789
249,2017-06-29 01:20:00,15.067500114440918,14.853583335876465
250,2017-06-29 01:40:00,15.098333358764648,14.947667121887207
251,2017-06-29 02:00:00,15.033333778381348,14.864333152770996
252,2017-06-29 02:20:00,15.050419807434082,14.737311363220215
253,2017-06-29 02:40:00,15.375833511352539,14.941583633422852
254,2017-06-29 03:00:00,15.859999656677246,14.949832916259766
255,2017-06-29 03:20:00,15.96583366394043,15.089583396911621
256,2017-06-29 03:40:00,15.838333129882812,15.15524959564209
257,2017-06-29 05:40:00,15.725000381469727,15.087583541870117
258,2017-06-29 06:00:00,15.55666732788086,15.15149974822998
259,2017-06-29 06:20:00,15.454999923706055,15.224833488464355
260,2017-06-29 06:40:00,15.141666412353516,15.009750366210938
261,2017-06-29 07:00:00,15.326666831970215,14.973416328430176
262,2017-06-29 07:20:00,15.489999771118164,14.99275016784668
263,2017-06-29 07:40:00,15.62100887298584,14.942353248596191
264,2017-06-29 08:00:00,15.768333435058594,15.03616714477539
265,2017-06-29 08:20:00,15.748332977294922,15.089249610900879
266,2017-06-29 08:40:00,15.620833396911621,15.107749938964844
267,2017-06-29 09:00:00,15.635833740234375,15.03225040435791
268,2017-06-29 09:20:00,15.84749984741211,15.085583686828613
269,2017-06-29 09:40:00,16.003334045410156,15.08666706085205
270,2017-06-29 10:00:00,16.21000099182129,15.081250190734863
271,2017-06-29 10:20:00,16.248332977294922,15.0912504196167
272,2017-06-29 13:20:00,16.02857208251953,15.114957809448242
273,2017-06-29 15:00:00,15.524999618530273,15.126832962036133
274,2017-06-29 15:20:00,15.610833168029785,14.972249984741211
275,2017-06-29 19:00:00,17.719327926635742,14.752100944519043
276,2017-06-29 19:20:00,17.869165420532227,14.868000030517578
277,2017-06-29 19:40:00,17.88249969482422,14.97783374786377
278,2017-06-29 20:00:00,17.070833206176758,14.888083457946777
279,2017-06-29 20:20:00,17.176666259765625,15.066333770751953
280,2017-06-29 20:40:00,15.466667175292969,14.83608341217041
281,2017-06-29 21:00:00,15.501667022705078,14.864500045776367
282,2017-06-29 21:20:00,15.209166526794434,14.804499626159668
283,2017-06-29 21:40:00,14.894957542419434,14.639328002929688
284,2017-06-29 22:00:00,15.137499809265137,14.67691707611084
285,2017-06-29 22:20:00,15.44416618347168,14.807250022888184
286,2017-06-29 22:40:00,15.303333282470703,14.678000450134277
287,2017-06-29 23:00:00,15.268333435058594,14.813166618347168
288,2017-06-29 23:20:00,15.127500534057617,14.787833213806152
289,2017-06-29 23:40:00,15.393333435058594,15.003166198730469
290,2017-06-30 01:20:00,15.19416618347168,15.14091682434082
291,2017-07-07 00:40:00,14.90666675567627,14.836166381835938
292,2017-07-07 01:00:00,15.014166831970215,14.806166648864746
293,2017-07-07 01:20:00,14.998332977294922,14.811249732971191
294,2017-07-07 01:40:00,15.05583381652832,14.772083282470703
295,2017-07-07 02:20:00,15.00504207611084,14.918992042541504
296,2017-07-07 02:40:00,15.134166717529297,14.956250190734863
297,2017-07-07 03:00:00,14.883333206176758,14.948583602905273
298,2017-07-07 03:20:00,14.865833282470703,14.893333435058594
299,2017-07-07 03:40:00,14.897500038146973,14.884583473205566
300,2017-07-07 04:00:00,15.005000114440918,14.934666633605957
301,2017-07-07 04:20:00,15.09083366394043,14.919500350952148
302,2017-07-07 04:40:00,15.148333549499512,14.898833274841309
303,2017-07-07 05:00:00,15.308403015136719,14.893613815307617
304,2017-07-07 05:20:00,15.407500267028809,14.845166206359863
305,2017-07-07 05:40:00,15.394999504089355,14.835833549499512
306,2017-07-07 06:00:00,15.252500534057617,14.90291690826416
307,2017-07-07 06:20:00,15.116666793823242,14.892582893371582
308,2017-07-07 06:40:00,15.069167137145996,14.895000457763672
309,2017-07-07 07:00:00,14.796666145324707,14.84416675567627
310,2017-07-07 07:20:00,14.774999618530273,14.84749984741211
311,2017-07-07 07:40:00,14.576666831970215,14.799750328063965
312,2017-07-07 08:00:00,14.557143211364746,14.75
313,2017-07-07 08:20:00,14.614167213439941,14.748666763305664
314,2017-07-07 08:40:00,14.404999732971191,14.82075023651123
315,2017-07-07 09:00:00,14.414166450500488,14.746000289916992
316,2017-07-07 09:20:00,14.494166374206543,14.846083641052246
317,2017-07-07 09:40:00,14.565834045410156,14.85575008392334
318,2017-07-07 10:00:00,14.638333320617676,14.839583396911621
319,2017-07-07 10:20:00,14.854166984558105,14.947500228881836
320,2017-07-07 10:40:00,14.989075660705566,14.944622039794922
321,2017-07-07 11:00:00,15.089166641235352,15.0200834274292
322,2017-07-07 11:20:00,15.15583324432373,14.99625015258789
323,2017-07-07 11:40:00,14.979999542236328,15.009750366210938
324,2017-07-07 12:00:00,14.88166618347168,14.939583778381348
325,2017-07-07 12:20:00,15.21583366394043,14.937582969665527
326,2017-07-07 12:40:00,15.315000534057617,14.970833778381348
327,2017-07-07 13:00:00,15.258333206176758,14.876083374023438
328,2017-07-07 13:20:00,15.314285278320312,14.835125923156738
329,2017-07-07 13:40:00,15.446666717529297,14.854416847229004
330,2017-07-08 00:00:00,15.137930870056152,15.067500114440918
331,2017-07-08 00:20:00,15.260833740234375,15.02733325958252
332,2017-07-08 00:40:00,15.125,15.102582931518555
333,2017-07-08 01:00:00,15.011666297912598,14.961000442504883
334,2017-07-08 01:20:00,15.171666145324707,14.985917091369629
335,2017-07-08 01:40:00,15.032500267028809,14.901249885559082
336,2017-07-08 02:00:00,15.095000267028809,14.964750289916992
337,2017-07-08 02:20:00,15.134166717529297,15.047082901000977
338,2017-07-08 02:40:00,14.954621315002441,15.058067321777344
339,2017-07-08 03:00:00,15.21833324432373,14.94516658782959
340,2017-07-08 03:20:00,15.260000228881836,14.98175048828125
341,2017-07-08 03:40:00,15.240833282470703,15.044917106628418
342,2017-07-08 04:00:00,15.300833702087402,14.96933364868164
343,2017-07-08 04:20:00,15.462499618530273,15.000916481018066
344,2017-07-08 04:40:00,15.208333015441895,14.991416931152344
345,2017-07-08 05:00:00,15.324999809265137,14.894000053405762
346,2017-07-08 05:20:00,15.33697509765625,14.919243812561035
347,2017-07-08 05:40:00,15.22583293914795,14.991416931152344
348,2017-07-08 06:00:00,15.02416706085205,14.983416557312012
349,2017-07-08 06:20:00,14.921666145324707,14.87458324432373
350,2017-07-08 06:40:00,15.115833282470703,14.76550006866455
351,2017-07-08 07:00:00,15.379166603088379,14.910083770751953
352,2017-07-08 07:20:00,15.491666793823242,14.904833793640137
353,2017-07-08 07:40:00,15.360833168029785,14.936750411987305
354,2017-07-08 08:00:00,15.158333778381348,14.943249702453613
355,2017-07-08 08:20:00,14.989075660705566,14.872184753417969
356,2017-07-08 08:40:00,14.848333358764648,14.794166564941406
357,2017-07-08 09:00:00,14.845832824707031,14.788249969482422
358,2017-07-08 09:20:00,14.702500343322754,14.885666847229004
359,2017-07-08 09:40:00,14.607500076293945,14.78066635131836
360,2017-08-11 15:00:00,15.745044708251953,14.492072105407715
361,2017-08-11 15:20:00,15.661666870117188,14.6587495803833
362,2017-08-11 15:40:00,15.805000305175781,14.623583793640137
363,2017-08-11 16:00:00,15.807499885559082,14.620583534240723
364,2017-08-11 16:20:00,15.53499984741211,14.684749603271484
365,2017-08-11 16:40:00,15.147899627685547,14.529075622558594
366,2017-08-11 17:00:00,15.318333625793457,14.512249946594238
367,2017-08-11 17:20:00,15.547499656677246,14.567000389099121
368,2017-08-11 17:40:00,15.159167289733887,14.569666862487793
369,2017-08-11 18:00:00,15.091667175292969,14.595666885375977
370,2017-08-11 18:20:00,15.341666221618652,14.525250434875488
371,2017-08-11 18:40:00,15.226666450500488,14.615416526794434
372,2017-08-11 19:00:00,15.448333740234375,14.550833702087402
373,2017-08-11 19:20:00,15.40420150756836,14.656554222106934
374,2017-08-11 19:40:00,15.179166793823242,14.613333702087402
375,2017-08-11 20:00:00,15.40333366394043,14.611416816711426
376,2017-08-11 20:20:00,15.272500038146973,14.625082969665527
377,2017-08-11 20:40:00,15.146666526794434,14.578999519348145
378,2017-08-11 21:00:00,15.169166564941406,14.494833946228027
379,2017-08-11 21:20:00,15.306666374206543,14.529582977294922
380,2017-08-11 21:40:00,15.105833053588867,14.77025032043457
381,2017-08-11 22:00:00,14.843697547912598,14.45134449005127
382,2017-08-11 22:20:00,14.84999942779541,14.529999732971191
383,2017-08-11 22:40:00,14.810832977294922,14.76866626739502
384,2017-08-11 23:00:00,14.932499885559082,14.5337495803833
385,2017-08-11 23:20:00,15.024999618530273,14.576000213623047
386,2017-08-11 23:40:00,14.819999694824219,14.6649169921875
387,2017-08-12 00:00:00,14.475862503051758,14.750258445739746
388,2017-08-12 00:20:00,14.217499732971191,14.59749984741211
389,2017-08-12 00:40:00,14.46583366394043,14.5399169921875
390,2017-08-12 01:00:00,14.635000228881836,14.54033374786377
391,2017-08-12 01:20:00,14.535833358764648,14.579750061035156
392,2017-08-12 01:40:00,14.625833511352539,14.64175033569336
393,2017-08-12 02:00:00,14.49666690826416,14.662416458129883
394,2017-08-12 02:20:00,14.327731132507324,14.58546257019043
395,2017-08-12 02:40:00,14.616666793823242,14.481583595275879
396,2017-08-12 03:00:00,14.731666564941406,14.533499717712402
397,2017-08-12 03:20:00,14.823333740234375,14.572250366210938
398,2017-08-12 03:40:00,14.831666946411133,14.62600040435791
399,2017-08-12 04:00:00,14.90583324432373,14.575916290283203
400,2017-08-12 04:20:00,14.8774995803833,14.317749977111816
401,2017-08-12 04:40:00,14.901666641235352,14.523666381835938
402,2017-08-12 05:00:00,14.760504722595215,14.41504192352295
403,2017-08-12 05:20:00,14.854166984558105,14.106416702270508
404,2017-08-12 05:40:00,15.233333587646484,13.86733341217041
405,2017-08-12 06:00:00,15.095833778381348,8.659000396728516
406,2017-08-12 06:20:00,15.022500038146973,8.887249946594238
407,2017-08-12 06:40:00,14.81583309173584,14.418416976928711
408,2017-08-12 07:00:00,14.770833015441895,14.342583656311035
409,2017-08-12 07:20:00,14.947500228881836,14.392000198364258
410,2017-08-12 07:40:00,14.960000038146973,14.37933349609375
411,2017-08-12 08:00:00,14.956302642822266,14.416638374328613
412,2017-08-12 08:20:00,14.807499885559082,14.378167152404785
413,2017-08-12 08:40:00,14.954166412353516,14.425000190734863
414,2017-08-12 09:00:00,14.973333358764648,14.511833190917969
415,2017-08-12 09:20:00,14.991666793823242,14.494000434875488
416,2017-08-12 09:40:00,15.013333320617676,14.531749725341797
417,2017-08-12 10:00:00,14.956666946411133,14.329333305358887
418,2017-08-12 10:20:00,14.999166488647461,14.494000434875488
419,2017-08-12 10:40:00,15.108403205871582,14.373697280883789
420,2017-08-12 11:00:00,15.101666450500488,14.326000213623047
421,2017-08-12 11:20:00,15.380833625793457,14.565999984741211
422,2017-08-12 11:40:00,15.257499694824219,14.517499923706055
423,2017-08-12 12:00:00,15.21583366394043,14.518333435058594
424,2017-08-12 12:20:00,14.994999885559082,14.524333000183105
425,2017-08-12 12:40:00,14.993332862854004,14.500249862670898
426,2017-08-12 13:00:00,15.077500343322754,14.545666694641113
427,2017-08-12 13:20:00,15.224370002746582,14.576302528381348
428,2017-08-12 13:40:00,14.94416618347168,14.55008316040039
429,2017-08-12 14:00:00,14.889999389648438,14.531916618347168
430,2017-08-12 14:20:00,14.907499313354492,14.479499816894531
431,2017-08-12 14:40:00,14.963333129882812,14.312333106994629
432,2017-08-12 15:00:00,15.040833473205566,14.392749786376953
433,2017-08-12 15:20:00,15.085000038146973,14.356749534606934
434,2017-08-12 15:40:00,14.946666717529297,14.429583549499512
435,2017-08-12 16:00:00,14.985833168029785,14.315999984741211
436,2017-08-12 16:20:00,14.887394905090332,14.527898788452148
437,2017-08-12 16:40:00,14.733333587646484,14.500916481018066
438,2017-08-12 17:00:00,14.854166030883789,14.42074966430664
439,2017-08-12 17:20:00,14.644166946411133,14.410750389099121
440,2017-08-12 17:40:00,14.825833320617676,14.477250099182129
441,2017-08-12 18:00:00,15.010000228881836,14.506166458129883
442,2017-08-12 18:20:00,14.900833129882812,14.514583587646484
443,2017-08-12 18:40:00,14.914999961853027,14.358583450317383
444,2017-08-12 19:00:00,15.001680374145508,14.527395248413086
445,2017-08-12 19:20:00,14.94416618347168,14.516249656677246
446,2017-08-12 19:40:00,14.899999618530273,14.517999649047852
447,2017-08-12 20:00:00,14.96833324432373,14.46208381652832
448,2017-08-12 20:20:00,14.884166717529297,14.538000106811523
